city,district,front,rooms,living_rooms,bath_rooms,street_width,level,age,kitchen,garage,elevator,area,dimension_1,dimension_2,price
25,138,6,5,1,4,25,2,0,1,1,1,167,12,12,650000
11,115,8,2,1,3,24,1,0,1,0,1,120,10,10,490000
25,42,3,5,1,3,32,2,0,1,1,1,231,15,15,730000
25,247,6,4,1,3,22,2,0,1,1,1,135,11,11,620000
9,169,6,7,1,3,27,1,0,1,1,1,270,16,16,700000
11,295,5,2,1,3,30,1,9,1,0,0,125,11,11,400000
25,318,8,5,1,4,20,5,0,1,1,1,270,16,16,700000
25,99,6,5,1,4,18,2,0,1,1,1,200,14,14,670000
9,240,6,5,1,4,20,2,0,1,1,1,250,15,15,620000
11,295,2,5,2,3,20,2,5,1,1,1,164,12,12,650000
25,318,8,4,1,3,25,2,0,1,1,1,146,12,12,460000
9,240,6,6,1,3,20,1,0,1,0,1,210,14,14,600000
9,240,2,5,1,3,20,2,0,1,1,1,230,15,15,590000
25,112,3,4,1,3,0,2,0,0,1,1,120,10,10,595000
25,318,6,4,1,3,25,2,0,1,1,1,120,10,10,500000
25,247,0,3,3,3,61,14,20,1,1,1,148,12,12,480000
25,318,8,5,1,5,25,2,0,1,1,1,260,16,16,720000
11,295,9,4,1,4,5,3,4,1,1,1,221,14,14,750000
11,300,9,3,1,3,30,2,0,1,0,1,190,13,13,650000
25,318,7,4,1,2,5,2,0,0,1,1,120,10,10,440000
9,240,5,5,1,3,40,2,0,1,1,1,185,13,13,530000
25,247,2,4,1,3,20,2,0,1,1,1,133,11,11,550000
25,318,6,5,2,3,20,1,0,1,1,1,230,15,15,640000
2,238,5,5,1,4,15,2,2,1,0,0,197,14,14,700000
25,173,8,5,1,3,23,2,0,1,1,1,160,12,12,650000
11,73,2,4,1,3,41,2,6,1,0,1,189,13,13,400000
25,247,2,5,1,4,20,2,0,1,1,1,151,12,12,700000
25,247,6,4,1,3,18,2,0,1,1,1,120,10,10,530000
14,327,9,5,1,4,19,2,0,1,1,1,175,13,13,620000
25,318,9,5,2,4,25,2,0,1,1,1,220,14,14,720000
25,318,6,6,1,5,25,2,0,1,1,1,235,15,15,730000
25,318,8,5,1,4,21,3,0,1,1,1,290,17,17,570000
25,318,7,3,1,3,25,1,0,1,1,1,210,14,14,635000
25,247,9,3,1,2,30,2,0,0,1,1,93,9,9,440000
11,300,4,6,2,5,30,1,0,1,0,0,239,15,15,740000
25,318,7,3,1,2,25,3,1,1,1,1,105,10,10,360000
9,173,6,5,1,3,27,2,0,1,0,1,250,15,15,680000
25,247,5,3,1,2,14,1,2,1,0,0,100,10,10,450000
11,229,1,3,1,3,30,2,0,1,0,1,139,11,11,768000
25,318,7,5,1,3,0,2,0,0,1,1,150,12,12,520000
9,169,5,4,1,3,20,2,0,1,1,1,145,12,12,505000
25,247,4,4,1,3,22,2,0,1,1,1,135,11,11,470000
25,99,6,4,1,3,20,2,0,1,1,1,125,11,11,390000
25,143,9,4,1,4,30,5,0,0,0,0,201,14,14,730000
11,292,2,3,3,5,20,2,0,1,0,1,186,13,13,560000
11,306,2,2,2,3,25,3,3,1,0,0,130,11,11,590000
25,318,1,4,1,3,20,6,0,1,1,1,250,15,15,630000
9,240,6,5,1,4,20,2,0,1,1,1,190,13,13,510000
11,292,3,3,1,3,30,1,0,1,1,1,150,12,12,490000
25,318,6,4,1,3,25,2,0,1,1,1,170,13,13,575000
25,173,6,5,1,4,21,2,0,1,1,1,165,12,12,690000
25,99,6,5,1,4,15,3,0,1,1,1,209,14,14,740000
25,318,2,5,1,3,14,4,0,1,1,1,155,12,12,500000
25,318,7,5,1,3,15,2,0,1,1,1,195,13,13,675000
25,318,8,5,1,4,20,2,0,1,1,1,208,14,14,590000
25,318,9,5,1,4,21,2,0,1,1,1,220,14,14,690000
9,240,2,6,1,3,20,1,0,0,0,1,210,14,14,570000
9,293,3,4,1,3,20,2,0,1,1,1,180,13,13,600000
25,318,3,5,1,3,15,2,0,1,1,1,146,12,12,395000
25,201,3,5,1,4,18,2,0,1,1,1,200,14,14,770000
25,218,7,4,1,4,14,2,0,1,1,1,149,12,12,445000
25,247,2,5,1,4,20,2,0,1,1,1,160,12,12,680000
21,312,5,4,1,3,20,1,5,1,1,0,177,13,13,450000
25,318,8,5,1,4,21,2,0,1,1,1,210,14,14,589000
25,84,4,4,1,3,27,3,0,1,1,1,130,11,11,570000
9,240,5,4,1,3,40,2,0,1,1,1,173,13,13,460000
11,292,5,4,1,4,30,1,0,1,1,1,200,14,14,780000
25,318,3,5,1,4,15,2,0,1,1,1,166,12,12,650000
25,318,8,5,3,1,25,2,0,1,1,1,234,15,15,700000
17,317,3,4,1,3,24,2,0,1,0,1,186,13,13,779000
11,295,2,4,1,3,27,2,0,1,0,1,171,13,13,750000
25,318,8,4,1,3,21,2,0,1,1,1,135,11,11,420000
25,318,7,4,1,2,15,3,0,1,1,1,120,10,10,430000
25,247,6,5,1,3,40,2,0,1,1,1,141,11,11,615000
25,247,2,5,1,3,21,2,0,1,1,1,165,12,12,650000
25,84,9,5,1,4,18,2,0,1,1,1,200,14,14,750000
9,128,3,5,1,3,16,1,0,1,1,1,192,13,13,660000
25,318,3,4,1,3,21,1,0,1,1,1,259,16,16,650000
25,247,2,4,1,3,22,2,0,1,1,1,133,11,11,550000
25,99,6,6,1,3,5,2,0,1,1,1,200,14,14,750000
25,3,5,5,1,3,15,3,0,1,1,1,178,13,13,520000
9,169,6,5,1,3,30,2,0,1,1,1,180,13,13,630000
25,318,8,5,1,4,23,2,0,1,1,1,290,17,17,570000
25,318,5,4,1,3,15,2,0,1,1,1,135,11,11,360000
25,318,5,6,1,4,16,3,0,1,1,1,225,15,15,730000
24,120,2,3,1,3,20,1,0,1,0,0,215,14,14,650000
25,318,5,5,1,3,24,3,1,1,1,1,151,12,12,520000
25,247,9,4,1,3,20,2,0,1,1,1,135,11,11,435000
25,318,4,5,1,3,16,4,0,1,1,1,183,13,13,580000
11,295,5,2,1,2,50,1,0,1,0,0,110,10,10,460000
9,290,6,4,3,3,18,1,0,1,1,0,190,13,13,700000
17,7,5,5,1,3,16,1,0,1,0,0,250,15,15,600000
11,292,9,4,1,3,30,3,0,1,0,1,185,13,13,665000
11,292,5,5,1,3,30,2,0,1,0,1,190,13,13,600000
11,292,6,5,2,5,20,1,0,1,0,1,190,13,13,650000
25,318,8,4,1,4,26,2,0,1,1,1,270,16,16,520000
9,128,6,5,1,3,20,2,0,1,1,1,190,13,13,660000
25,247,3,5,1,4,15,3,0,1,1,1,188,13,13,690000
25,247,7,5,1,4,25,2,0,1,1,1,189,13,13,590000
11,295,9,5,1,3,30,2,0,1,1,1,183,13,13,770000
17,82,5,5,1,4,16,2,0,0,0,0,235,15,15,750000
25,318,8,5,1,3,22,2,0,1,1,1,210,14,14,460000
25,318,3,4,1,3,15,3,0,1,1,1,120,10,10,440000
25,318,9,4,1,3,23,2,0,1,1,1,135,11,11,420000
25,201,8,5,1,4,20,2,0,1,1,1,200,14,14,770000
25,173,9,5,1,4,5,1,0,1,0,0,187,13,13,650000
25,318,8,4,1,3,15,2,0,1,1,1,178,13,13,720000
25,201,6,5,1,4,28,3,0,1,1,1,175,13,13,790000
11,300,7,3,1,3,25,1,0,1,1,1,154,12,12,549000
11,175,5,3,1,3,32,1,0,1,0,1,224,14,14,779000
25,318,8,5,1,3,26,2,0,1,1,1,260,16,16,650000
9,173,6,4,3,3,86,1,0,1,0,1,220,14,14,560000
14,327,9,6,1,4,30,2,0,1,1,1,165,12,12,720000
17,289,5,3,1,4,15,2,0,0,1,1,138,11,11,550000
11,295,3,2,1,2,20,2,0,1,0,0,150,12,12,600000
25,318,8,4,1,4,19,2,0,1,1,1,180,13,13,650000
25,318,7,5,1,3,20,2,0,1,1,1,165,12,12,530000
25,318,6,4,1,2,16,3,0,1,1,1,120,10,10,440000
11,292,2,5,1,5,20,1,0,1,0,1,171,13,13,600000
25,318,6,3,1,2,14,3,0,1,1,1,100,10,10,360000
9,128,5,5,1,3,20,2,0,1,1,1,185,13,13,640000
25,318,1,4,1,3,19,4,0,1,1,1,146,12,12,420000
25,318,8,5,1,3,24,2,0,1,1,1,165,12,12,710000
25,99,3,4,1,4,15,2,0,1,1,1,122,11,11,385000
25,201,7,4,1,3,16,3,5,1,1,1,130,11,11,480000
25,173,8,5,1,3,20,1,0,1,1,1,160,12,12,650000
11,295,5,3,1,4,30,1,0,1,0,0,155,12,12,670000
25,318,9,4,1,3,25,2,0,1,1,1,220,14,14,680000
25,318,6,5,1,3,0,3,0,0,1,1,156,12,12,500000
25,247,8,4,1,3,15,3,0,1,1,1,136,11,11,550000
25,218,2,4,1,3,18,2,8,1,1,1,95,9,9,450000
17,82,6,5,1,4,16,1,0,1,0,0,235,15,15,750000
25,247,6,4,1,3,39,2,0,1,1,1,113,10,10,530000
25,318,5,5,1,3,20,1,0,1,1,1,231,15,15,656000
25,99,2,5,1,4,21,2,0,1,1,1,200,14,14,670000
9,173,8,6,1,4,28,2,0,1,1,1,220,14,14,570000
25,318,4,5,2,3,14,3,0,1,1,1,227,15,15,610000
11,292,5,3,1,3,30,1,0,1,0,1,182,13,13,630000
25,318,7,4,1,3,15,3,0,1,1,1,125,11,11,490000
25,99,6,6,1,4,15,4,0,1,1,1,210,14,14,750000
24,120,6,5,1,3,24,1,0,1,0,1,185,13,13,450000
25,318,3,5,1,3,24,2,0,1,1,1,180,13,13,580000
25,138,5,5,1,3,19,1,0,1,1,1,160,12,12,700000
14,327,6,3,1,3,18,2,0,1,0,1,188,13,13,630000
11,292,9,3,1,4,25,1,0,1,0,1,165,12,12,615000
25,99,5,5,1,5,10,2,0,1,1,1,210,14,14,740000
11,296,5,4,2,5,30,1,0,1,0,1,257,16,16,780000
25,318,6,5,2,3,7,3,0,1,0,0,225,15,15,700000
25,318,8,4,1,4,22,2,0,1,1,1,260,16,16,650000
25,318,8,4,1,3,25,2,0,1,1,1,135,11,11,420000
9,169,6,4,1,2,23,2,0,1,1,1,150,12,12,585000
25,84,3,5,2,4,18,4,0,1,1,1,170,13,13,700000
25,99,7,4,1,3,30,2,0,1,1,1,125,11,11,400000
9,240,7,5,1,4,5,1,0,1,1,1,225,15,15,560000
11,292,9,5,2,5,22,1,0,1,0,1,238,15,15,760000
25,247,3,4,1,3,22,2,0,1,1,1,135,11,11,570000
9,240,5,4,1,3,20,2,0,1,0,1,225,15,15,670000
25,318,5,4,1,3,14,3,0,1,1,1,145,12,12,500000
25,138,2,6,1,4,20,3,0,1,1,1,190,13,13,720000
9,169,5,4,1,3,20,2,0,0,0,1,160,12,12,450000
11,295,6,4,1,3,30,2,0,1,0,1,173,13,13,700000
25,318,7,5,1,3,25,2,0,1,1,1,200,14,14,670000
9,128,6,5,1,3,16,2,0,0,1,1,180,13,13,640000
11,292,9,4,1,4,20,2,0,1,0,1,160,12,12,570000
25,247,6,4,1,3,21,2,0,1,1,1,133,11,11,575000
9,240,3,4,1,3,20,1,0,1,1,1,220,14,14,610000
25,84,2,4,1,4,18,5,0,1,1,1,220,14,14,790000
36,188,7,3,1,2,15,3,3,1,1,1,128,11,11,500000
11,292,6,5,1,3,30,2,0,1,0,1,184,13,13,625000
25,318,8,4,1,4,26,2,0,1,1,1,270,16,16,520000
25,143,5,5,1,4,18,2,0,1,1,1,201,14,14,720000
25,318,6,4,1,3,25,2,0,1,1,1,158,12,12,450000
24,117,7,5,1,3,18,2,0,1,0,1,200,14,14,520000
24,120,6,5,1,4,20,2,0,1,0,1,200,14,14,590000
9,240,2,5,1,4,18,2,0,1,1,1,230,15,15,570000
9,173,6,6,1,3,22,1,0,1,0,1,230,15,15,570000
11,292,1,4,2,4,30,1,0,1,0,0,180,13,13,620000
25,201,6,5,1,4,18,3,0,1,1,1,172,13,13,795000
11,292,6,4,2,3,35,2,0,1,0,1,186,13,13,650000
25,318,4,4,1,3,20,2,0,1,1,1,135,11,11,420000
25,247,6,4,1,3,14,3,0,1,1,1,136,11,11,550000
11,295,5,3,1,3,32,2,0,1,0,1,133,11,11,470000
11,300,5,3,2,3,0,1,0,0,0,0,184,13,13,569000
25,3,9,5,1,3,22,3,1,1,1,1,145,12,12,470000
25,318,7,6,1,4,25,2,0,1,1,1,230,15,15,735000
25,99,3,6,1,4,5,2,0,1,1,1,207,14,14,770000
11,264,6,4,1,3,32,2,0,1,1,1,190,13,13,580000
25,318,8,5,1,4,20,2,0,1,1,1,250,15,15,650000
11,292,6,5,1,2,30,2,2,1,0,1,183,13,13,600000
25,173,6,5,1,4,20,2,0,1,1,1,165,12,12,690000
25,84,6,5,1,4,26,3,0,1,1,1,166,12,12,620000
25,99,7,5,1,3,36,2,0,1,0,0,260,16,16,690000
11,295,6,3,2,4,41,2,4,1,0,1,144,12,12,650000
25,318,4,4,1,3,22,2,0,1,1,1,147,12,12,420000
9,128,5,3,2,4,20,1,0,1,0,1,188,13,13,630000
25,220,8,4,1,3,16,1,0,1,0,0,115,10,10,500000
25,138,7,5,2,4,26,4,0,1,1,1,270,16,16,770000
9,128,3,5,1,3,5,1,0,1,1,1,230,15,15,675000
25,318,8,5,1,4,25,2,0,1,1,1,290,17,17,570000
19,308,6,3,1,3,19,2,0,1,1,0,157,12,12,650000
25,318,5,4,1,3,25,3,0,1,1,1,122,11,11,440000
17,76,5,6,1,4,15,1,0,0,1,0,190,13,13,700000
25,318,6,6,2,4,25,2,0,1,1,1,237,15,15,570000
11,15,7,4,1,4,30,1,12,1,0,1,146,12,12,600000
24,117,6,5,1,4,20,1,0,1,0,1,200,14,14,550000
9,128,3,5,1,3,20,1,0,1,1,1,205,14,14,670000
9,169,2,5,1,4,30,2,0,1,1,1,270,16,16,700000
36,160,9,5,1,3,15,2,0,1,0,1,208,14,14,750000
17,82,6,5,1,4,16,1,0,1,0,0,235,15,15,750000
25,99,8,4,1,2,30,2,0,1,1,1,125,11,11,400000
25,318,6,4,1,4,15,2,0,1,1,1,118,10,10,360000
9,240,6,5,1,4,25,1,0,1,1,1,232,15,15,580000
25,84,2,4,1,4,18,3,0,1,1,1,220,14,14,790000
9,240,6,5,1,3,17,1,0,1,0,1,200,14,14,550000
25,318,6,6,1,3,25,2,0,1,1,1,230,15,15,757000
9,169,6,4,1,3,25,2,0,1,1,1,180,13,13,580000
25,247,4,4,1,4,25,3,0,1,1,1,151,12,12,580000
25,318,1,5,1,4,5,2,0,1,1,1,230,15,15,700000
25,318,6,4,2,3,51,8,0,1,1,1,250,15,15,600000
25,99,3,4,1,4,15,3,0,1,1,1,122,11,11,385000
25,318,6,6,1,4,15,3,0,0,0,1,196,14,14,700000
9,240,6,3,1,3,25,2,0,1,1,1,160,12,12,520000
11,295,6,4,1,2,30,2,7,0,0,1,130,11,11,550000
11,296,9,5,1,3,28,2,2,1,0,1,134,11,11,580000
25,318,7,5,1,3,15,2,0,1,1,1,155,12,12,415000
9,240,5,4,1,3,20,2,0,1,0,1,220,14,14,570000
9,169,6,7,1,4,22,1,0,1,1,1,270,16,16,700000
25,318,8,5,1,3,22,2,0,1,1,1,210,14,14,460000
25,318,8,4,1,3,25,2,0,1,1,1,135,11,11,420000
9,128,5,3,1,2,15,1,0,1,0,1,170,13,13,680000
11,15,7,2,2,3,38,1,10,1,1,1,120,10,10,530000
25,247,3,4,1,3,26,5,0,1,1,1,145,12,12,470000
25,201,9,5,1,4,29,3,0,1,1,1,175,13,13,790000
11,292,5,5,4,4,40,1,0,1,1,1,240,15,15,680000
11,296,9,4,2,3,25,1,0,1,0,0,114,10,10,580000
25,318,4,3,1,2,17,4,0,1,1,1,105,10,10,360000
9,173,5,5,1,3,20,2,0,1,1,1,205,14,14,560000
11,264,6,2,1,2,30,2,7,1,0,0,130,11,11,450000
25,247,9,4,1,3,25,2,0,1,1,1,142,11,11,590000
11,175,9,2,2,3,0,1,0,0,0,0,220,14,14,779000
25,173,8,5,1,3,20,1,0,1,1,1,160,12,12,650000
25,318,5,7,1,5,15,2,0,1,1,1,270,16,16,780000
24,117,6,5,1,4,19,2,0,1,0,1,200,14,14,480000
25,247,7,4,1,3,25,2,0,1,1,1,158,12,12,480000
28,85,6,3,1,2,20,1,0,1,0,0,750,27,27,770000
11,292,6,4,1,4,25,1,0,1,0,1,260,16,16,660000
25,318,7,5,1,4,25,2,0,1,1,1,220,14,14,780000
11,59,2,5,1,3,20,1,0,1,1,1,150,12,12,550000
24,117,2,5,1,3,22,1,0,1,0,0,200,14,14,550000
11,300,9,5,2,5,30,2,0,1,0,1,160,12,12,550000
25,247,6,5,1,3,20,2,0,1,1,1,160,12,12,480000
25,218,2,5,1,4,20,2,0,1,1,1,155,12,12,569000
25,173,8,5,1,3,20,1,0,1,1,1,160,12,12,650000
9,128,7,3,1,3,20,1,0,0,0,1,195,13,13,600000
25,318,6,5,1,3,0,3,0,0,1,1,150,12,12,500000
25,218,6,4,1,3,20,5,0,1,1,1,140,11,11,475000
9,240,5,5,1,3,21,2,0,1,0,1,215,14,14,600000
25,318,8,5,1,4,16,2,0,1,1,1,230,15,15,700000
25,318,8,5,1,4,21,2,0,1,1,1,192,13,13,582000
25,98,7,5,1,4,26,2,0,1,1,1,180,13,13,530000
25,318,8,5,1,4,5,2,0,1,1,1,230,15,15,700000
25,318,8,5,1,5,24,2,0,1,1,1,260,16,16,720000
25,247,6,1,1,4,20,3,0,1,1,1,171,13,13,680000
14,327,8,4,2,3,30,2,0,1,0,1,220,14,14,570000
25,318,8,4,1,3,20,2,0,1,1,1,135,11,11,420000
25,84,6,5,1,4,20,2,0,1,1,1,168,12,12,680000
25,318,7,5,1,4,25,2,0,1,1,1,220,14,14,700000
17,52,6,6,1,3,16,1,0,0,1,0,250,15,15,750000
25,138,6,4,1,4,20,2,0,1,1,1,129,11,11,450000
25,138,5,5,1,4,18,2,0,1,1,1,183,13,13,790000
25,318,3,4,1,3,16,5,0,1,1,1,272,16,16,680000
11,15,6,3,1,2,30,1,6,1,0,0,121,11,11,620000
25,318,6,4,2,4,19,4,0,1,1,1,252,15,15,700000
25,318,1,5,2,4,22,4,0,1,1,1,280,16,16,730000
25,318,7,4,1,3,25,2,0,1,1,1,153,12,12,450000
9,240,9,4,1,3,24,2,0,1,0,1,220,14,14,570000
11,292,2,4,2,3,25,1,0,1,0,1,200,14,14,770000
11,292,9,5,2,5,31,1,0,1,0,1,260,16,16,750000
25,318,9,5,1,4,25,2,0,1,1,1,220,14,14,750000
25,247,6,5,1,3,40,2,0,1,1,1,150,12,12,650000
25,99,6,4,1,3,20,5,0,1,1,1,205,14,14,750000
25,247,2,5,1,3,22,1,0,1,1,1,160,12,12,700000
25,318,7,6,1,4,24,3,0,1,1,1,240,15,15,770000
25,247,4,5,1,3,20,5,0,1,1,1,185,13,13,595000
9,240,7,5,1,3,20,2,0,1,0,1,232,15,15,570000
14,327,5,5,1,3,30,2,0,1,1,1,178,13,13,600000
25,173,8,5,1,4,20,1,0,1,1,1,160,12,12,650000
11,296,9,5,2,5,60,1,1,1,0,1,190,13,13,670000
25,318,3,4,2,2,21,4,0,1,1,1,233,15,15,640000
25,99,7,5,1,4,26,3,0,1,1,1,200,14,14,670000
36,158,6,4,1,3,5,2,0,1,1,0,172,13,13,480000
25,318,9,4,1,4,27,5,0,1,1,1,240,15,15,770000
24,117,5,1,2,4,25,1,0,1,0,1,200,14,14,550000
25,318,8,4,1,4,23,2,0,1,1,1,260,16,16,650000
11,91,9,3,1,2,30,2,3,1,0,1,85,9,9,630000
11,300,8,5,1,4,30,1,0,1,0,1,218,14,14,730000
14,327,6,4,2,3,21,2,0,1,0,1,200,14,14,580000
9,128,3,5,1,3,5,1,0,1,1,1,190,13,13,660000
17,82,3,5,1,3,16,1,0,1,0,0,257,16,16,650000
11,91,8,3,1,4,30,1,0,0,0,1,140,11,11,650000
11,306,5,1,1,2,25,1,0,1,0,0,130,11,11,750000
9,128,3,5,1,4,30,2,0,1,1,1,176,13,13,650000
25,318,7,5,2,3,20,5,0,1,1,1,280,16,16,710000
14,327,9,6,1,4,30,2,0,1,1,1,174,13,13,600000
25,318,5,5,1,4,15,1,0,1,1,1,166,12,12,650000
25,138,5,5,1,3,30,3,0,1,1,1,170,13,13,540000
25,99,2,5,1,3,15,2,0,1,1,1,180,13,13,710000
25,99,1,4,1,3,0,2,0,1,1,1,125,11,11,390000
11,296,5,3,1,3,30,2,0,1,0,1,120,10,10,520000
25,318,5,5,1,4,9,5,0,1,1,1,250,15,15,620000
11,292,9,5,1,5,30,3,0,1,0,1,163,12,12,560000
25,318,5,4,1,3,20,3,1,1,1,1,120,10,10,430000
11,292,2,3,1,2,20,3,0,1,0,1,268,16,16,795000
25,318,3,4,1,3,23,3,0,1,1,1,135,11,11,420000
11,264,7,3,2,3,31,1,0,1,0,1,202,14,14,670000
9,170,5,6,1,3,26,2,0,1,1,1,200,14,14,540000
25,270,2,4,1,3,20,2,5,1,1,1,127,11,11,500000
25,318,7,4,1,3,25,2,0,1,1,1,230,15,15,660000
9,240,4,5,1,3,22,1,0,1,1,1,190,13,13,550000
9,240,5,4,1,4,20,2,0,1,0,1,280,16,16,770000
25,247,7,5,1,3,23,2,0,1,1,1,172,13,13,710000
11,234,9,2,2,2,10,1,0,0,0,0,111,10,10,420000
25,318,7,5,1,2,17,2,0,1,1,1,230,15,15,640000
25,99,3,5,1,4,15,2,0,1,1,1,185,13,13,695000
25,247,5,4,1,2,25,2,0,1,1,1,120,10,10,535000
25,318,5,5,1,3,25,3,1,1,1,1,151,12,12,500000
9,240,3,5,1,3,40,1,0,1,1,1,180,13,13,530000
11,300,5,4,2,5,30,1,0,1,0,1,192,13,13,660000
14,327,9,6,1,4,30,2,0,1,1,1,165,12,12,720000
25,201,4,5,1,4,18,2,0,1,1,1,190,13,13,750000
25,138,9,5,1,4,19,2,0,1,1,1,183,13,13,790000
25,247,7,5,1,3,42,2,0,1,0,1,148,12,12,610000
25,247,3,4,1,3,22,2,0,1,0,0,118,10,10,379000
9,142,7,5,1,3,29,2,0,1,1,1,182,13,13,590000
25,318,7,5,1,3,15,3,0,1,1,1,142,11,11,500000
19,163,9,5,2,4,15,2,0,1,0,0,180,13,13,630000
25,138,9,5,1,4,23,2,0,1,1,1,166,12,12,650000
25,318,5,5,1,3,15,2,0,1,1,1,155,12,12,415000
9,240,2,4,1,1,18,2,0,1,1,1,140,11,11,400000
25,318,6,5,1,3,16,4,0,1,1,1,150,12,12,520000
25,112,6,5,1,3,15,2,7,1,1,1,200,14,14,750000
25,247,8,4,1,3,15,3,0,1,1,1,136,11,11,550000
11,295,6,3,1,3,30,3,5,1,0,0,160,12,12,600000
11,292,9,5,2,5,31,1,0,1,0,1,188,13,13,595000
25,318,8,5,1,4,25,2,0,1,1,1,260,16,16,650000
25,318,5,5,1,4,22,3,0,1,1,1,230,15,15,750000
25,218,9,4,1,3,20,2,0,1,1,1,122,11,11,475000
14,327,6,5,1,3,18,2,0,1,1,1,190,13,13,700000
24,18,6,5,1,3,5,1,0,1,0,1,200,14,14,530000
25,318,9,5,2,4,25,2,0,1,1,1,220,14,14,720000
25,99,5,3,1,4,20,3,0,1,1,1,216,14,14,740000
11,292,6,4,2,3,30,1,0,1,1,1,165,12,12,600000
25,318,8,5,1,3,21,2,0,1,1,1,180,13,13,410000
25,138,5,5,1,4,18,2,0,1,1,1,183,13,13,790000
25,247,6,4,1,3,20,4,0,1,1,1,125,11,11,600000
9,240,9,5,1,3,27,1,1,1,1,1,175,13,13,620000
25,220,8,4,1,3,16,1,0,1,0,0,115,10,10,500000
9,128,3,5,1,3,5,1,0,1,1,1,180,13,13,590000
25,318,2,5,1,3,17,3,0,1,1,1,155,12,12,520000
17,305,5,5,1,3,15,2,0,0,0,0,230,15,15,740000
25,247,6,5,1,3,20,1,0,1,1,1,142,11,11,620000
21,312,2,4,1,3,15,1,2,1,1,0,198,14,14,533000
11,292,5,5,1,3,30,1,0,1,0,1,150,12,12,540000
17,82,6,4,1,3,20,1,3,1,0,1,157,12,12,580000
25,318,3,5,1,4,15,2,0,1,1,1,201,14,14,750000
25,318,8,1,1,3,25,2,0,1,1,1,146,12,12,480000
25,247,2,4,1,3,25,3,0,1,1,1,142,11,11,470000
9,240,9,3,3,3,37,2,0,1,1,1,175,13,13,470000
9,240,2,5,1,5,30,2,0,1,0,1,214,14,14,580000
25,235,7,5,1,3,40,2,0,1,1,1,170,13,13,670000
11,175,9,3,2,3,0,2,0,0,0,0,194,13,13,779000
25,318,3,5,1,4,15,5,0,1,1,1,250,15,15,680000
9,128,5,5,1,3,15,2,0,1,1,1,188,13,13,640000
9,169,6,6,1,3,28,1,0,1,1,0,270,16,16,700000
25,318,8,5,1,5,20,2,0,1,1,1,250,15,15,450000
25,318,8,5,1,3,26,2,0,1,1,1,260,16,16,650000
25,318,8,5,1,3,23,2,0,1,1,1,165,12,12,530000
11,73,6,3,1,2,41,3,7,1,0,1,131,11,11,390000
9,128,6,3,1,3,25,2,0,1,1,1,185,13,13,580000
9,240,7,3,1,3,20,4,2,1,0,1,150,12,12,440000
25,318,4,5,2,5,25,4,0,1,1,1,201,14,14,611000
25,247,5,1,1,3,15,1,0,1,1,1,138,11,11,580000
25,247,2,4,1,3,20,3,0,1,1,1,127,11,11,530000
9,173,3,7,1,4,30,2,0,1,1,1,200,14,14,570000
11,300,6,2,1,2,32,2,3,1,0,0,120,10,10,410000
25,318,7,4,1,2,0,2,0,0,1,1,120,10,10,440000
25,318,3,6,1,5,25,2,0,1,1,1,235,15,15,730000
25,318,6,4,1,3,25,4,0,1,1,1,214,14,14,720000
25,99,8,5,1,4,25,2,0,1,1,1,209,14,14,700000
25,318,8,5,1,4,17,5,0,1,1,1,280,16,16,710000
11,296,9,5,1,3,34,2,0,1,0,1,170,13,13,580000
14,327,7,4,2,3,31,2,0,1,1,1,212,14,14,570000
25,247,7,4,1,3,41,5,0,1,1,1,145,12,12,470000
25,247,9,5,1,5,26,7,0,1,1,1,303,17,17,780000
11,300,2,3,1,5,39,1,0,1,1,1,160,12,12,550000
11,295,5,3,1,3,35,1,0,1,0,1,104,10,10,650000
25,318,7,5,1,3,0,4,0,0,1,1,250,15,15,670000
25,318,8,5,1,4,21,2,0,1,1,1,218,14,14,610000
25,318,8,5,1,4,21,2,0,1,1,1,212,14,14,590000
11,292,9,5,2,5,31,1,0,1,1,1,260,16,16,740000
11,292,9,4,2,3,30,1,0,1,0,1,184,13,13,540000
25,318,4,5,1,3,17,3,0,1,1,1,150,12,12,520000
9,169,5,3,3,3,35,2,0,1,1,1,150,12,12,420000
25,318,5,5,1,4,16,5,0,1,1,1,250,15,15,670000
11,292,5,1,1,3,25,2,0,1,0,1,186,13,13,575000
25,247,2,6,1,4,20,2,0,1,1,1,205,14,14,799000
25,318,9,5,1,4,25,2,0,1,1,1,220,14,14,750000
9,240,3,5,1,3,20,2,0,1,1,1,200,14,14,580000
9,240,5,4,1,3,20,2,0,1,0,1,225,15,15,610000
14,327,5,4,1,3,19,2,0,0,0,1,185,13,13,550000
9,240,5,5,1,3,20,2,0,1,1,1,180,13,13,580000
25,318,5,3,1,3,16,4,0,1,1,1,105,10,10,370000
25,318,5,4,1,3,15,5,0,1,1,1,201,14,14,720000
9,240,5,4,1,3,20,2,0,1,0,1,225,15,15,560000
11,292,2,2,1,3,20,1,2,1,0,0,152,12,12,500000
11,295,7,1,1,2,31,1,4,1,0,0,88,9,9,390000
11,300,4,4,2,4,30,1,0,1,0,1,194,13,13,650000
9,128,3,5,1,3,15,2,0,1,1,1,180,13,13,590000
9,297,8,4,1,3,24,3,1,1,1,1,145,12,12,420000
11,295,6,1,3,3,28,1,0,1,0,0,105,10,10,520000
25,318,2,5,2,4,25,3,0,1,1,1,155,12,12,530000
25,318,7,5,1,4,25,2,0,1,1,1,250,15,15,700000
